,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
488,Ses05M_script01_1_F010,2,0.0036327464,0.0060975940000000005,0.0044763220000000005,0.0041336655,0.4477611940298508,-0.010238038157694971,0.02748578706118626,0.08370389375096281
490,Ses05M_script01_1_F012,2,0.0037445081,0.006090514399999999,0.0046238955,0.003955455,0.3876651982378855,-0.008820713446766605,0.02683058552797575,0.07769134565511658
491,Ses05M_script01_1_F013,2,0.004483789,0.007571474599999999,0.0055143163,0.005235233,0.39325842696629215,-0.005831970611325232,0.04254738661046892,0.20091127201121733
492,Ses05M_script01_1_F014,0,0.012382706,0.02334131,0.015459591000000002,0.017479673,0.2195121951219512,-0.005177289040148025,0.4323225601275925,1.5268348714293265
496,Ses05M_script01_1_F018,0,0.009287486999999999,0.017352351999999998,0.011594571000000001,0.013104243,0.2575757575757576,-0.007734935024927836,0.23777168172302576,0.9486172220856196
498,Ses05M_script01_1_F020,2,0.0104187075,0.0197958,0.012734753,0.015131621000000001,0.4076433121019109,-0.00900324812391773,0.3100245057391767,0.8385574548491264
499,Ses05M_script01_1_F021,0,0.016547209,0.027131863,0.020719158,0.018062636,0.18181818181818185,0.0029780194381601177,0.5368697087801078,1.2543936991096474
500,Ses05M_script01_1_F022,0,0.0055840164,0.010900597,0.0069628563000000004,0.008536483000000001,0.4872979214780601,-0.009142235285253264,0.09554308344631512,0.39296674540385657
501,Ses05M_script01_1_F023,5,0.016507113,0.0436125,0.021175087999999998,0.03811605,0.6450511945392492,-0.009235763172910085,1.6945013578615935,4.203321890751735
502,Ses05M_script01_1_F024,5,0.0035658851,0.006332839399999999,0.004430181,0.0045110346,0.4977578475336323,-0.006771805146854604,0.030733037694492763,0.08501495660635991
503,Ses05M_script01_1_F025,5,0.0023733075,0.0037576071999999997,0.0029596229999999998,0.0023119643,0.13200723327305605,-0.008832657840684988,0.010031817031474752,0.043939726528945386
504,Ses05M_script01_1_F026,5,0.0034943519,0.0059210719999999994,0.0043306705,0.0040375907,0.4131147540983607,-0.00830241697258316,0.026113673124695223,0.10055545678359558
505,Ses05M_script01_1_F027,2,0.0054347455,0.008960185,0.006850483,0.0057629673,0.37698412698412703,-0.008935333426052239,0.05848733271735355,0.14638904108582898
506,Ses05M_script01_1_F028,2,0.005906755,0.009374404,0.007398199300000001,0.0057654018,0.2832980972515856,-0.007335745976888575,0.0623098883075029,0.2069458639477137
507,Ses05M_script01_1_F029,2,0.0042245597999999995,0.009588191999999999,0.00521035,0.008125585500000001,0.5604325699745547,-0.010194103197136428,0.07867089747654807,0.3602617761611513
509,Ses05M_script01_1_F031,4,0.0023950974,0.003969787,0.0029448923,0.002651254,0.1206896551724138,-0.011591509064601269,0.011583447438939713,0.04212385671076512
510,Ses05M_script01_1_F032,0,0.0037647844,0.006161978,0.0046875537,0.003996566,0.3618421052631579,-0.01050804894475732,0.027578365091840803,0.052838199553911266
513,Ses05M_script01_1_F035,0,0.009860235,0.018472236,0.012161478,0.01391651,0.2840909090909091,-0.010541175470279995,0.2691968773301105,0.9521393860385164
514,Ses05M_script01_1_F036,0,0.011241038,0.02885963,0.01397996,0.025043717000000004,0.4150943396226415,-0.009313299415225629,0.7380780314479669,2.5698401092536862
515,Ses05M_script01_1_F037,2,0.0027768551,0.004121858,0.0033720366,0.0023586438,0.13302752293577982,-0.008719672223378439,0.011391244211981654,0.06226464459723498
516,Ses05M_script01_1_F038,2,0.002244577,0.0036897997,0.00283716,0.0023558424,0.027272727272727268,-0.0070440187300846455,0.009959713715944571,0.02145692674749427
521,Ses05M_script01_1_M004,2,0.0026249178000000003,0.004648117,0.0033322728999999997,0.0032387871999999996,0.38857142857142857,-0.00916381486604223,0.01655865252371865,0.05156810829306535
526,Ses05M_script01_1_M009,2,0.007332165999999999,0.012634089,0.009051994,0.008803949,0.4449612403100775,-0.0077747699833707875,0.11938358695613276,0.5638351374036946
527,Ses05M_script01_1_M010,2,0.008127182,0.014120282,0.010169224000000001,0.009789934,0.4113029827315541,-0.005836570380779449,0.14983094743533018,0.5574481889605338
528,Ses05M_script01_1_M011,0,0.012933973,0.020901462,0.016264055,0.013122057,0.2833158447009444,-0.005650050752592506,0.31302725921529306,1.2946555532656787
529,Ses05M_script01_1_M012,2,0.010324672,0.019380705,0.012715727,0.01462172,0.5275229357798165,-0.004021159384137718,0.29462980506083786,0.8121919447963521
530,Ses05M_script01_1_M013,0,0.016934607,0.027493346000000002,0.02078024,0.017988221999999998,0.3204868154158215,-0.008575068932259455,0.5407491730745743,1.7492890232976488
532,Ses05M_script01_1_M015,2,0.008260203,0.02104596,0.010405293000000001,0.018295545,0.5727554179566563,-0.0076242104114498934,0.39074779914431396,1.4949143857608285
533,Ses05M_script01_1_M016,5,0.004206233,0.008113147,0.005132979,0.006244245,0.664,-0.005482567303261021,0.052590437723209135,0.20241868951726769
534,Ses05M_script01_1_M017,5,0.003227145,0.0062261503,0.0041220267,0.0046564196,0.5506072874493927,-0.008402878847846296,0.031073072826403036,0.08170059713471503
535,Ses05M_script01_1_M018,2,0.009398539000000001,0.016936582,0.011881328,0.012052568999999999,0.4143646408839779,-0.005262114882498281,0.22017149706689101,0.4837951521999006
536,Ses05M_script01_1_M019,2,0.0178756,0.029584255,0.02225968,0.01944878,0.3128205128205128,-0.002163326144000166,0.6383141741934291,1.6972967007569737
537,Ses05M_script01_1_M020,0,0.013923063000000001,0.02475952,0.017392106,0.01757354,0.3526970954356847,-0.007898142939666286,0.4669673284341454,1.110190620786809
538,Ses05M_script01_1_M021,0,0.0074643875,0.015597966000000001,0.00916714,0.012620468000000001,0.5938628158844765,-0.009546791261527687,0.20076329033438986,0.7256464046343535
539,Ses05M_script01_1_M022,0,0.015386432,0.026471212999999997,0.019425107,0.01796746,0.3265582655826558,-0.003990716777479975,0.5225367431669553,1.9826066605654853
540,Ses05M_script01_1_M023,0,0.042394746,0.07489435,0.05183301,0.053819794000000004,0.3886010362694301,-0.0034958550259034387,4.261235914149058,10.301064509970354
541,Ses05M_script01_1_M024,2,0.015646663999999998,0.028728592999999997,0.020080749,0.020526685,0.32329084588644263,-0.005708744993171422,0.6431937685929162,2.4650974223968296
542,Ses05M_script01_1_M025,0,0.023198657,0.05587933,0.02982794,0.047252065999999995,0.5977011494252874,-0.0140098118208698,2.7009493610709767,5.226348736551143
545,Ses05M_script01_1_M028,0,0.012956632,0.025119524,0.016387807,0.018982347,0.4674329501915709,-0.004202239324513357,0.5033860148650785,1.0673668436479091
546,Ses05M_script01_1_M029,2,0.011221021000000001,0.024656668,0.014135017,0.020122591000000002,0.4880952380952381,-0.004915340014122194,0.5108106168250011,0.9717931198794796
547,Ses05M_script01_1_M030,2,0.016201058,0.028275277,0.020552142,0.01939867,0.3570536828963795,-0.00507905360791483,0.6013229675858899,2.1760391581513687
549,Ses05M_script01_1_M032,0,0.007940565,0.016278794,0.0101302825,0.012739203999999999,0.5019230769230769,-0.006665709861408686,0.21718185805716625,0.9316163464386852
550,Ses05M_script01_1_M033,0,0.004351588,0.008554219,0.005449974399999999,0.00659098,0.6416040100250626,-0.009235010111297015,0.05904659917001993,0.2046893899492081
551,Ses05M_script01_1_M034,0,0.01469955,0.025469457999999997,0.018479807,0.017507624,0.35537190082644626,-0.007815146091161296,0.4858794596774026,1.2867721150139908
552,Ses05M_script01_1_M035,0,0.011321538,0.02059718,0.014452722,0.014669971,0.4013761467889908,-0.009471129487792496,0.3275392781949325,0.828625771034527
553,Ses05M_script01_1_M036,0,0.010138478000000001,0.020276817,0.012979367,0.015538123000000001,0.5177664974619289,-0.007339981493714731,0.3329099088967761,0.6211382378448977
554,Ses05M_script01_1_M037,0,0.0059032519999999995,0.014236058000000001,0.007342250600000001,0.012188184,0.6124260355029586,-0.009454759492655285,0.17636058323625772,0.7627209473288359
555,Ses05M_script01_1_M038,2,0.01904514,0.030931762999999998,0.023275929,0.0203611,0.3194444444444444,-0.004160543539910577,0.6865125534483077,1.95152034809737
557,Ses05M_script01_1_M040,2,0.0030113652000000003,0.0061092926,0.0037298058000000004,0.004833799000000001,0.4887892376681615,-0.007764992915326729,0.030646738846092626,0.1926813771847312
558,Ses05F_impro05_F000,5,0.0031164011,0.0050161065999999995,0.0038883484000000004,0.0031654485999999997,0.33665835411471323,-0.00840895518194884,0.01807160375268665,0.07832665026033855
559,Ses05F_impro05_F001,5,0.0029298740000000003,0.004811019000000001,0.00359872,0.0031832333000000003,0.3786407766990291,-0.009605398190615231,0.016860001941819757,0.07628901471332199
560,Ses05F_impro05_F002,5,0.0031746053,0.0044026575,0.003939886,0.0019628778,0.1471861471861472,-0.007566051408502972,0.01210526790838333,0.055945822128993884
561,Ses05F_impro05_F003,2,0.005322824,0.009943481,0.0066802427,0.0073580225,0.4334140435835352,-0.012016789696644992,0.0777676645847956,0.2283805996251433
562,Ses05F_impro05_F004,5,0.0040463022999999996,0.005964033299999999,0.005187931,0.0029250411,0.15126050420168066,-0.0067557211878011,0.023673223657593657,0.03680532507502367
563,Ses05F_impro05_F005,5,0.0018788411999999999,0.002573951,0.0023332535999999997,0.0011053147,0.0,-0.009738895641930869,0.004080809598529996,0.011716980796391696
564,Ses05F_impro05_F006,5,0.0040923744,0.006220408199999999,0.005147436599999999,0.0034726797999999996,0.36936936936936937,-0.0047954335968825035,0.02647401237380561,0.06755477203094835
565,Ses05F_impro05_F007,5,0.0037963104,0.0066470117,0.0047755092,0.0046235006,0.4446854663774403,-0.00986475424724631,0.03355785644614207,0.11684238382993298
566,Ses05F_impro05_F008,2,0.00549809,0.008048592,0.006902378000000001,0.0041278135,0.1935483870967742,-0.006510503681056434,0.042758261960195214,0.18858786166949704
567,Ses05F_impro05_F009,2,0.0029441486,0.004654408,0.0037450993,0.002753737,0.27303754266211605,-0.006683098490611883,0.015343839459258062,0.04704097403091937
568,Ses05F_impro05_F010,5,0.0047002733,0.0075592916,0.0058779125,0.0047491356,0.30179445350734097,-0.008189715117623564,0.04091091898896202,0.2379043769984379
569,Ses05F_impro05_F011,2,0.0048319786,0.008811177,0.0061130817,0.0063325814000000005,0.3958333333333333,-0.007261869996000314,0.06035571735158478,0.12698246714053785
570,Ses05F_impro05_F012,2,0.010545193999999999,0.016936576000000002,0.013130206,0.010682789,0.20364741641337386,-0.004359767444839235,0.20527533269010234,0.6186408433096021
571,Ses05F_impro05_F013,2,0.0030929153000000004,0.0045249113,0.0039665443,0.0021493584,0.15315315315315314,-0.010429856956761796,0.01354915759565371,0.026683992187217082
572,Ses05F_impro05_F014,2,0.005707652,0.008763175,0.007162300999999999,0.0050394665,0.17772511848341233,-0.007512106549256714,0.053097627774649436,0.15158233333607438
575,Ses05F_impro05_F017,2,0.008980947,0.014664894,0.011308256000000001,0.009324009,0.27339449541284405,-0.006892612873343751,0.1553118151458157,0.40760619276277743
576,Ses05F_impro05_F018,0,0.015878728,0.02599684,0.020010868,0.01658615,0.2635228848821082,-0.004508325673668878,0.4889796270597999,1.8640890376649404
577,Ses05F_impro05_F019,0,0.014372596000000001,0.023334194,0.0180477,0.014773669,0.2863961813842482,-0.0074088434303121176,0.391904920743048,0.9865627219956784
578,Ses05F_impro05_F020,0,0.009001291,0.015855007,0.011463832,0.010942643500000002,0.3400537634408602,-0.007844057108741255,0.1908805087980126,0.7867817865456458
579,Ses05F_impro05_F021,0,0.014959885,0.025045281000000003,0.018911147,0.016406734,0.2923336141533277,-0.006228930033103097,0.4613896976528229,1.7190204904053483
580,Ses05F_impro05_F022,0,0.01838665,0.029284935,0.023027423999999998,0.018066766,0.2332657200811359,-0.0051132669796061245,0.6097433233846082,2.0596715109559716
581,Ses05F_impro05_F023,0,0.012357076000000002,0.01842323,0.015472139,0.009995949,0.2149253731343284,-0.00712069822839112,0.22770949851505898,0.5806511577801267
582,Ses05F_impro05_F024,0,0.011936796000000001,0.019679349,0.014898138,0.012851836,0.300990099009901,-0.010420756552775856,0.2810752689690042,0.8325117214179797
584,Ses05F_impro05_F026,2,0.013449642,0.021304792000000003,0.016836697,0.013026758999999999,0.2593984962406015,-0.008079711733444128,0.3203124562585504,0.9203101186116828
585,Ses05F_impro05_F027,2,0.011322986,0.018636942,0.014311891,0.011928282,0.24285714285714285,-0.005964193405816332,0.25342129817340503,0.7961804738331463
586,Ses05F_impro05_F028,2,0.0058298977,0.009296475,0.007225599,0.0058358978,0.25339366515837103,-0.009928916369972285,0.061425132606481726,0.3279205878704148
588,Ses05F_impro05_F030,2,0.008452849,0.013737656,0.010485785,0.008873353,0.3870967741935484,-0.007069185812724755,0.13518255686329864,0.30481380753255816
589,Ses05F_impro05_F031,0,0.0070424319999999995,0.01127175,0.008887337,0.006903792299999999,0.3065326633165829,-0.004527920282271225,0.09065037543411353,0.1793732023855088
591,Ses05F_impro05_F033,0,0.009051805999999999,0.014486203999999999,0.011448912,0.008872163,0.3333333333333333,-0.005210948074818589,0.14905890896691035,0.3012701834494637
592,Ses05F_impro05_F034,0,0.010952683999999999,0.016880887,0.013756156,0.009780361,0.20642201834862384,-0.004877436367678456,0.19740643622342965,0.5642460927016923
594,Ses05F_impro05_F036,2,0.01363516,0.021984244,0.017021297,0.013897329,0.2971342383107089,-0.005854868504684418,0.3450676388727047,1.179213233667133
595,Ses05F_impro05_F037,2,0.01194801,0.017437361000000002,0.014917415,0.009022822,0.20454545454545456,-0.0007753162094559228,0.19977127675035555,0.47609604382042403
596,Ses05F_impro05_F038,2,0.0039759893,0.006623006999999999,0.005006833,0.004301811,0.3631284916201117,-0.013121716619934887,0.032195058351700355,0.09356025143036306
597,Ses05F_impro05_F039,2,0.00807638,0.01522649,0.010156219000000001,0.011341233999999999,0.33260869565217394,-0.007220455245260381,0.1830679796389188,0.6296503904863923
598,Ses05F_impro05_F040,2,0.009738186,0.015480782,0.012139209,0.009580267,0.2370820668693009,-0.008660319508635439,0.17006738803301027,0.4877713216968181
599,Ses05F_impro05_F041,0,0.021791127999999996,0.03738896,0.027563214,0.025235737,0.2980769230769231,-0.00702989882483962,1.0439831612058137,3.405227057882258
600,Ses05F_impro05_F042,0,0.015028666999999999,0.02291929,0.018991368,0.012766629,0.19923371647509575,-0.005742954272136558,0.3584502478223302,0.7101517901391605
602,Ses05F_impro05_F044,2,0.009861758,0.017450131,0.012497728999999999,0.012170907,0.2783018867924528,-0.007283658305823337,0.2330411842526881,0.39195857148864577
603,Ses05F_impro05_F045,2,0.0011531732,0.001695686,0.0014733626000000002,0.0008376547999999999,0.0,-0.011210110642423388,0.0019199369956819645,0.005444774052557724
604,Ses05F_impro05_M000,5,0.004927153,0.0075302469999999995,0.0060946275,0.0043904716,0.30386740331491713,-0.011299182006041521,0.03888826686752219,0.09793652064522193
605,Ses05F_impro05_M001,5,0.002688207,0.0050462545,0.0033129815,0.0037953695,0.5081081081081081,-0.011601283404161222,0.020134944413170573,0.0746994071306317
606,Ses05F_impro05_M002,5,0.0031932746,0.005269736999999999,0.0040302103999999995,0.003392547,0.3908045977011495,-0.007383152933471138,0.020303766962369286,0.10182317381198287
607,Ses05F_impro05_M003,5,0.004223763,0.0071963606999999995,0.005349346,0.004808242,0.3284671532846715,-0.006282546564762015,0.038678378082829916,0.11485567063770392
608,Ses05F_impro05_M004,5,0.0028469990000000002,0.00452203,0.0035838778000000003,0.0027583770000000002,0.26548672566371684,-0.005406453965406399,0.014546860383790619,0.045503196392851435
609,Ses05F_impro05_M005,5,0.004381536,0.006876380600000001,0.005532696,0.004076622,0.33910891089108913,-0.006865447630843846,0.03320205111293493,0.10398656872090738
610,Ses05F_impro05_M006,5,0.0039899490000000004,0.0064623016,0.0050623026000000005,0.0040162625,0.3556085918854415,-0.008907757546694484,0.03007042489522152,0.09639911766881958
611,Ses05F_impro05_M007,5,0.0038769494,0.005774507,0.0049134376,0.0030320683000000003,0.2557471264367816,-0.005671184226230253,0.02240042228452801,0.07087505748831087
612,Ses05F_impro05_M008,5,0.003913049,0.006670412,0.0049360283,0.004480432,0.3694581280788177,-0.006693936029478209,0.033234180272537335,0.10495447167566796
613,Ses05F_impro05_M009,5,0.0036011192,0.0056497497,0.004555361,0.0033417295,0.2838018741633199,-0.007281509624590399,0.02245493350801318,0.08746000929831567
614,Ses05F_impro05_M010,5,0.0039370665,0.0063878205,0.004980367,0.0040144855,0.30526315789473685,-0.00507480626765755,0.0294621579770324,0.06923716920074602
615,Ses05F_impro05_M011,2,0.0022799668,0.0039382293,0.0028963443,0.0026648666,0.2307692307692308,-0.009843437510426156,0.011716612247520145,0.03303413214753294
616,Ses05F_impro05_M012,5,0.011845891,0.02002669,0.014666982,0.013596715,0.2960526315789473,-0.0066246948335901825,0.2967623192982281,0.7884439926057037
617,Ses05F_impro05_M013,2,0.004591042,0.007670519000000001,0.0058071003000000005,0.005009657,0.18023255813953487,-0.005121001322550001,0.043505381134943066,0.14560048747640694
618,Ses05F_impro05_M014,5,0.0040438604,0.007680895,0.0054160454000000005,0.0054458077,0.41531100478468896,-0.00788126180850668,0.046955892798475736,0.153041755581183
619,Ses05F_impro05_M015,5,0.0048387740000000005,0.007225461,0.0060822526,0.003880453,0.11494252873563217,-0.006638406375714112,0.035225862330973516,0.08496499809431128
620,Ses05F_impro05_M016,5,0.00360177,0.0062444177,0.0045490109999999995,0.004273417,0.3949579831932773,-0.009779447282198815,0.029447173834580263,0.12883712604851594
621,Ses05F_impro05_M017,5,0.005773793,0.010706502,0.007298692,0.007826761,0.3517964071856288,-0.007325666501856176,0.08996133598364453,0.28820294416701503
622,Ses05F_impro05_M018,5,0.003674625,0.0063307453,0.0045977724,0.0043452447,0.4584178498985802,-0.007340190677496139,0.030110662726774564,0.1201116544737295
623,Ses05F_impro05_M019,5,0.018731713,0.026375776,0.023214689,0.012448645,0.14583333333333334,-0.012132423762523105,0.4407465092764511,0.4741337858744362
624,Ses05F_impro05_M020,2,0.017542148,0.024196783,0.022182964,0.009689168,0.0761904761904762,-0.0042568344724713825,0.36304941399263263,0.496867970213689
625,Ses05F_impro05_M021,2,0.0136739835,0.02577231,0.017483336999999998,0.018860288,0.3055555555555556,-0.0008468949772577616,0.5260240357644047,1.3415309797434696
626,Ses05F_impro05_M022,5,0.0060204663,0.009972136500000001,0.007643324,0.006398945600000001,0.18563922942206654,-0.005584074642683845,0.07297179348776447,0.21168367374163036
627,Ses05F_impro05_M023,5,0.009727567,0.017042672,0.012229568,0.011868335,0.23628691983122366,-0.006175382623041514,0.22079333898873696,0.6359097966953758
629,Ses05F_impro05_M025,5,0.0041149409999999996,0.006808879300000001,0.005177498,0.0044150217,0.33021077283372363,-0.01285811322304653,0.033953327301339924,0.1148915896379465
630,Ses05F_impro05_M026,2,0.019671647,0.030966775,0.024924189,0.01833975,0.288135593220339,-0.006084403594286414,0.6713233638299445,1.3871623104583248
631,Ses05F_impro05_M027,2,0.009696061,0.018941706000000003,0.012263378,0.014413698,0.2892857142857143,-0.005654555479850386,0.28935794529990005,0.7265106535442406
632,Ses05F_impro05_M028,2,0.011754448999999998,0.018246323000000002,0.014855078,0.010735855,0.1843575418994413,-0.0042303590817027725,0.2319552479689868,0.4732324201460222
633,Ses05F_impro05_M029,2,0.0052395044,0.008354097,0.0066942163,0.0050992803,0.2446448703494927,-0.006994334398768842,0.04963657034180529,0.17810661489998772
634,Ses05F_impro05_M030,5,0.006422325,0.012276296499999999,0.008065123,0.009417706,0.3445378151260504,-0.005300682914821664,0.12009194196809045,0.19903264253504294
635,Ses05F_impro05_M031,5,0.00366588,0.006140616999999999,0.0045125457,0.0041638166,0.4766081871345029,-0.010469546396052465,0.02777890306545693,0.13211582089997634
636,Ses05F_impro05_M032,5,0.0060044294,0.010513197,0.007534975,0.0073293885,0.3083623693379791,-0.004786557383340551,0.08394266063717261,0.2579370092191404
637,Ses05F_impro05_M033,5,0.005914070600000001,0.008649536999999999,0.007427193,0.004428473,0.12349397590361445,-0.0070762739596830215,0.0494291192675576,0.23207077466428175
638,Ses05F_impro05_M034,5,0.008291616,0.017011357,0.010421575,0.013408486,0.4176706827309237,-0.009549969945510384,0.23771916717296,0.5599078662209017
639,Ses05F_impro05_M035,2,0.0035805255,0.0059538824,0.0045464006,0.0038438046000000003,0.3386243386243386,-0.008703088496986311,0.026048885032421237,0.09435350584901306
640,Ses05F_impro05_M036,5,0.0068316064,0.01128415,0.008518776,0.0073917583,0.3539518900343643,-0.006331178610707866,0.09278646923942496,0.31582050786378585
641,Ses05F_impro05_M037,5,0.0034777011999999998,0.005367438,0.0043591446999999995,0.0031371168,0.35467980295566504,-0.007051168267935282,0.01996731577719767,0.04312550609721493
642,Ses05F_impro05_M038,2,0.0042849365,0.006604144,0.005386602,0.0038154240000000004,0.3192488262910798,-0.0102953526948113,0.030164371475968562,0.0697612655325327
643,Ses05F_impro05_M039,5,0.0066828090000000005,0.010914739,0.0084675765,0.0068858652,0.2830188679245283,-0.00529087265022099,0.0862974127227166,0.24521422101047036
644,Ses05F_impro05_M040,5,0.010282379,0.018323924,0.012772418,0.013113536,0.4682539682539682,-0.008880840141500812,0.25591722167637754,0.568950469494574
645,Ses05F_impro05_M041,5,0.00690732,0.012012104499999999,0.0086930245,0.008290401999999999,0.3726235741444867,-0.008215507477871142,0.10873302502587168,0.28306495088195444
647,Ses05F_impro05_M043,2,0.008322706,0.012601603999999999,0.010475166999999999,0.0070251147,0.17619783616692428,-0.004456168426258954,0.1083284563189266,0.3994595347758778
648,Ses05F_impro05_M044,2,0.0034316047,0.005224593400000001,0.0042994,0.0029694891999999997,0.28,-0.005367498488340061,0.01870924999384584,0.04455783040004018
649,Ses05F_impro05_M045,2,0.004229396,0.0067040036,0.0054088803,0.0039766687,0.2983606557377049,-0.00875812202139059,0.031819321155845334,0.0954481020701766
650,Ses05F_impro05_M046,2,0.007876144,0.012735658,0.009842261,0.008082159,0.12933025404157045,-0.0052196241995261525,0.11703148081611485,0.3979943505218888
651,Ses05F_impro05_M047,2,0.0053015896,0.008784662,0.006683028299999999,0.005704156,0.2523809523809524,-0.00935051866690628,0.0565192129332461,0.12458463164641505
652,Ses05F_impro05_M048,5,0.011987791000000001,0.019540321,0.0153239155,0.012095493,0.2857142857142857,-0.007708481462032067,0.2739033287956681,0.4030099125965947
653,Ses05F_impro05_M049,2,0.004850397,0.008529373,0.006204913,0.005884374,0.32901134521880065,-0.0060050479078199714,0.055396442677391286,0.25272544447635525
654,Ses05F_impro05_M050,5,0.0053217025,0.007643255,0.0067291637,0.003616578,0.13303769401330376,-0.005353711003408535,0.037846008570980826,0.11354312361106432
655,Ses05F_impro05_M051,5,0.007259034,0.015408492,0.009129146999999999,0.012380408,0.426605504587156,-0.00624989752395777,0.1976581634997745,0.3351860630830118
656,Ses05F_impro05_M052,5,0.003859312,0.006338489,0.0049178055,0.0040059187,0.3213872832369942,-0.008580620487919077,0.02924986213814528,0.13103940022683422
657,Ses05F_impro05_M053,5,0.0041960278,0.0073444336,0.005208423,0.0051768688,0.5432098765432098,-0.008160404831869528,0.04088236062426991,0.14787626490216682
660,Ses05M_script01_2_F002,5,0.0038568133000000003,0.006196039300000001,0.0049111657,0.0037635078000000004,0.24705882352941175,-0.007547347649961011,0.027563058042487213,0.05611223084545272
662,Ses05M_script01_2_F004,5,0.0017723526,0.0027382217999999997,0.0022337857999999997,0.0015807397,0.013953488372093023,-0.010013247447204776,0.005228530264063215,0.012428922538679428
663,Ses05M_script01_2_F005,0,0.0029665697,0.004721556,0.003664169,0.0029645178,0.4146341463414634,-0.00738757125873235,0.015864429430576896,0.04570995146220345
668,Ses05M_script01_2_F010,2,0.0072889930000000006,0.013271365,0.009079845999999999,0.009686005,0.3905683192261185,-0.007895347152953036,0.1365854082177594,0.5090580411006401
669,Ses05M_script01_2_F011,2,0.01148621,0.028960211,0.014355798000000001,0.025129782000000003,0.4679376083188908,-0.003909868155460572,0.7386910772280253,3.1861408740875903
672,Ses05M_script01_2_F014,2,0.008176098,0.012347208,0.010088962,0.0070949323,0.2602040816326531,-0.007701000868109986,0.10323789905988842,0.3016389812634657
673,Ses05M_script01_2_F015,0,0.017965091000000002,0.031372137,0.022558346,0.021775221,0.3735408560311284,-0.005369740392779931,0.7397771726397904,1.2859837773721017
675,Ses05M_script01_2_F017,0,0.010744947,0.021620864,0.013692056000000001,0.016692787,0.3565891472868217,-0.005577041974902386,0.3814384637325694,0.9442520958114996
676,Ses05M_script01_2_M000,5,0.0031322902000000003,0.006300558,0.003999259,0.0048595467,0.4883720930232558,-0.007213090157165425,0.03247904099174026,0.08029311196049782
677,Ses05M_script01_2_M001,5,0.0034701612,0.006615399399999999,0.0043899263,0.004942418,0.5439330543933054,-0.008736202289583161,0.034875383680099674,0.1467222317841046
678,Ses05M_script01_2_M002,2,0.0065268762,0.011197707,0.008201508,0.00761665,0.4229432213209733,-0.008017667823878583,0.09358959597646338,0.37274957597505454
679,Ses05M_script01_2_M003,5,0.0034031307,0.0061669559999999995,0.004297292,0.0044231172999999995,0.513986013986014,-0.008762147444940638,0.029495716922595207,0.10252474626321964
680,Ses05M_script01_2_M004,2,0.0024287493,0.0053081345,0.0030736339,0.004319258,0.2636986301369863,-0.01265010632778285,0.023859361393868104,0.062359966481306026
681,Ses05M_script01_2_M005,2,0.0025528079999999997,0.004864977,0.0031959917,0.0036612388,0.1958762886597938,-0.008079493454715703,0.018904075369185192,0.06402856737247564
683,Ses05M_script01_2_M007,2,0.0067962725,0.014392055,0.008458314,0.011640103,0.6143344709897611,-0.0093471417130786,0.17202472287885354,0.4434522588677167
684,Ses05M_script01_2_M008,2,0.006714637,0.012868912,0.00836095,0.009770655,0.5065274151436031,-0.0075334455686970605,0.1317821313805181,0.3972279025716144
685,Ses05M_script01_2_M009,2,0.013363016,0.023018366000000002,0.016759766000000002,0.015714033,0.3004115226337449,-0.0040512372834200505,0.3961230506555883,0.7263999235742451
686,Ses05M_script01_2_M010,2,0.0036972472,0.008148714,0.004723695,0.0066322230000000005,0.4696969696969697,-0.0016141176502060262,0.05628240629663441,0.13967552602147973
687,Ses05M_script01_2_M011,2,0.004541387,0.010566067,0.00577781,0.008838127,0.5769230769230769,-0.005244406565907411,0.0961998238814608,0.28509922897790685
688,Ses05M_script01_2_M012,2,0.0049030446,0.010049146,0.005893341,0.008111152,0.6735751295336787,-0.005308194886310957,0.08288277532481317,0.30149105235425755
689,Ses05M_script01_2_M013,2,0.02175699,0.036424972,0.02742075,0.023940565,0.3942857142857143,-0.003484107992335339,0.9704077872778921,1.4876169524841936
691,Ses05M_script01_2_M015,0,0.015434435,0.026003797999999998,0.019407966999999998,0.017252715,0.3047945205479452,-0.004170296051597688,0.4982810881777973,1.2951413373504617
692,Ses05M_script01_2_M016,0,0.028096905,0.056963306,0.035806812,0.044282199999999994,0.5160349854227405,-0.010480154742253944,2.628738703998953,5.8943587279624605
698,Ses05F_script03_1_F005,1,0.011581531,0.018215083,0.014697823999999998,0.010873539,0.1700404858299595,-0.008931892807595432,0.23378675943236304,0.4784634559700961
699,Ses05F_script03_1_F006,1,0.009396653,0.014358006000000001,0.011866786,0.008244121,0.2241379310344828,-0.0031832316835789247,0.1414152646019648,0.3352948811661882
700,Ses05F_script03_1_F007,1,0.008569854,0.013514914,0.010752203,0.008290762,0.2510460251046025,-0.00410867141908966,0.1288603586184656,0.35640640155473113
703,Ses05F_script03_1_F010,5,0.005881521999999999,0.010098871,0.0074061295,0.0068628774,0.3917910447761194,-0.01007812170428224,0.07627668388682023,0.16478149183288932
704,Ses05F_script03_1_F011,5,0.0031653508,0.005131387,0.003961595,0.003252164,0.32608695652173914,-0.01081502705346793,0.019010663716969238,0.058381451955214825
706,Ses05F_script03_1_F013,5,0.0031478991999999996,0.0060671037,0.0039117867,0.0046213404,0.4883720930232558,-0.006685839252895676,0.029495003803774063,0.07301895650905417
